,No.,Name,UpperName,Gs,Goals,As,Assists,Ds,Ts,Turns,url,Team,Seed,Score,Opp Score
14,20,Nadine Rowen,NADINE ROWEN,0,0,1,1,0,0,0,/teams/events/match_report/?EventGameId=zqjYPie8zNQIYoGAxvcNCFJy81vWXeWk19CpMlmhOeU%3d,Kansas,16,12,15
15,21,Jordan Kaczor,JORDAN KACZOR,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=zqjYPie8zNQIYoGAxvcNCFJy81vWXeWk19CpMlmhOeU%3d,Kansas,16,12,15
16,22,Kailee Karr,KAILEE KARR,6,6,0,0,0,0,0,/teams/events/match_report/?EventGameId=zqjYPie8zNQIYoGAxvcNCFJy81vWXeWk19CpMlmhOeU%3d,Kansas,16,12,15
17,23,Alexa Kaczor,ALEXA KACZOR,2,2,0,0,0,0,0,/teams/events/match_report/?EventGameId=zqjYPie8zNQIYoGAxvcNCFJy81vWXeWk19CpMlmhOeU%3d,Kansas,16,12,15
18,25,Miriam Mechache,MIRIAM MECHACHE,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=zqjYPie8zNQIYoGAxvcNCFJy81vWXeWk19CpMlmhOeU%3d,Kansas,16,12,15
19,29,Samantha Agranoff,SAMANTHA AGRANOFF,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=zqjYPie8zNQIYoGAxvcNCFJy81vWXeWk19CpMlmhOeU%3d,Kansas,16,12,15
20,31,Jennifer Corcoran,JENNIFER CORCORAN,1,1,5,5,0,0,0,/teams/events/match_report/?EventGameId=zqjYPie8zNQIYoGAxvcNCFJy81vWXeWk19CpMlmhOeU%3d,Kansas,16,12,15
21,37,Stasha Beermann,STASHA BEERMANN,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=zqjYPie8zNQIYoGAxvcNCFJy81vWXeWk19CpMlmhOeU%3d,Kansas,16,12,15
22,44,Claire Shanovich,CLAIRE SHANOVICH,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=zqjYPie8zNQIYoGAxvcNCFJy81vWXeWk19CpMlmhOeU%3d,Kansas,16,12,15
23,45,Janie Reiter,JANIE REITER,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=zqjYPie8zNQIYoGAxvcNCFJy81vWXeWk19CpMlmhOeU%3d,Kansas,16,12,15
24,69,Megan Burns,MEGAN BURNS,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=zqjYPie8zNQIYoGAxvcNCFJy81vWXeWk19CpMlmhOeU%3d,Kansas,16,12,15
0,4,Nina Finley,NINA FINLEY,3,3,1,1,0,0,0,/teams/events/match_report/?EventGameId=0pbGWmtM13g%2bTVtqp533kHkdYLLWvdV3AVt%2b0fVYrcM%3d,Whitman,9,15,5
1,5,Sarah Finger,SARAH FINGER,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=0pbGWmtM13g%2bTVtqp533kHkdYLLWvdV3AVt%2b0fVYrcM%3d,Whitman,9,15,5
2,6,Jessica Shatkin,JESSICA SHATKIN,0,0,1,1,0,0,0,/teams/events/match_report/?EventGameId=0pbGWmtM13g%2bTVtqp533kHkdYLLWvdV3AVt%2b0fVYrcM%3d,Whitman,9,15,5
3,7,Arianne Lozano,ARIANNE LOZANO,0,0,1,1,0,0,0,/teams/events/match_report/?EventGameId=0pbGWmtM13g%2bTVtqp533kHkdYLLWvdV3AVt%2b0fVYrcM%3d,Whitman,9,15,5
4,9,Brenna Bailey,BRENNA BAILEY,2,2,2,2,0,0,0,/teams/events/match_report/?EventGameId=0pbGWmtM13g%2bTVtqp533kHkdYLLWvdV3AVt%2b0fVYrcM%3d,Whitman,9,15,5
5,10,Julia Bladin,JULIA BLADIN,2,2,3,3,0,0,0,/teams/events/match_report/?EventGameId=0pbGWmtM13g%2bTVtqp533kHkdYLLWvdV3AVt%2b0fVYrcM%3d,Whitman,9,15,5
6,11,Marlena Sloss,MARLENA SLOSS,2,2,1,1,0,0,0,/teams/events/match_report/?EventGameId=0pbGWmtM13g%2bTVtqp533kHkdYLLWvdV3AVt%2b0fVYrcM%3d,Whitman,9,15,5
7,15,Alex Hardesty,ALEX HARDESTY,2,2,1,1,0,0,0,/teams/events/match_report/?EventGameId=0pbGWmtM13g%2bTVtqp533kHkdYLLWvdV3AVt%2b0fVYrcM%3d,Whitman,9,15,5
8,16,Julia Gesensway,JULIA GESENSWAY,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=0pbGWmtM13g%2bTVtqp533kHkdYLLWvdV3AVt%2b0fVYrcM%3d,Whitman,9,15,5
9,17,Kaitie Dong,KAITIE DONG,1,1,0,0,0,0,0,/teams/events/match_report/?EventGameId=0pbGWmtM13g%2bTVtqp533kHkdYLLWvdV3AVt%2b0fVYrcM%3d,Whitman,9,15,5
10,19,Carly Busch,CARLY BUSCH,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=0pbGWmtM13g%2bTVtqp533kHkdYLLWvdV3AVt%2b0fVYrcM%3d,Whitman,9,15,5
11,20,Annie Want,ANNIE WANT,0,0,1,1,0,0,0,/teams/events/match_report/?EventGameId=0pbGWmtM13g%2bTVtqp533kHkdYLLWvdV3AVt%2b0fVYrcM%3d,Whitman,9,15,5
12,21,Sarah Adams,SARAH ADAMS,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=0pbGWmtM13g%2bTVtqp533kHkdYLLWvdV3AVt%2b0fVYrcM%3d,Whitman,9,15,5
13,22,Melanie Jochheim-Atkins,MELANIE JOCHHEIM-ATKINS,1,1,1,1,0,0,0,/teams/events/match_report/?EventGameId=0pbGWmtM13g%2bTVtqp533kHkdYLLWvdV3AVt%2b0fVYrcM%3d,Whitman,9,15,5
14,24,Mia Letterie,MIA LETTERIE,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=0pbGWmtM13g%2bTVtqp533kHkdYLLWvdV3AVt%2b0fVYrcM%3d,Whitman,9,15,5
15,25,Caitlin Scott,CAITLIN SCOTT,1,1,0,0,0,0,0,/teams/events/match_report/?EventGameId=0pbGWmtM13g%2bTVtqp533kHkdYLLWvdV3AVt%2b0fVYrcM%3d,Whitman,9,15,5
16,28,Claire Revere,CLAIRE REVERE,1,1,1,1,0,0,0,/teams/events/match_report/?EventGameId=0pbGWmtM13g%2bTVtqp533kHkdYLLWvdV3AVt%2b0fVYrcM%3d,Whitman,9,15,5
17,30,Lindsey Scott,LINDSEY SCOTT,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=0pbGWmtM13g%2bTVtqp533kHkdYLLWvdV3AVt%2b0fVYrcM%3d,Whitman,9,15,5
18,32,Alissa Soo,ALISSA SOO,0,0,1,1,0,0,0,/teams/events/match_report/?EventGameId=0pbGWmtM13g%2bTVtqp533kHkdYLLWvdV3AVt%2b0fVYrcM%3d,Whitman,9,15,5
19,33,Margo Heffron,MARGO HEFFRON,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=0pbGWmtM13g%2bTVtqp533kHkdYLLWvdV3AVt%2b0fVYrcM%3d,Whitman,9,15,5
20,39,Jessica Kostelnik,JESSICA KOSTELNIK,0,0,1,1,0,0,0,/teams/events/match_report/?EventGameId=0pbGWmtM13g%2bTVtqp533kHkdYLLWvdV3AVt%2b0fVYrcM%3d,Whitman,9,15,5
21,47,Laura Rea,LAURA REA,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=0pbGWmtM13g%2bTVtqp533kHkdYLLWvdV3AVt%2b0fVYrcM%3d,Whitman,9,15,5
0,0,Karen Feng,KAREN FENG,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=0pbGWmtM13g%2bTVtqp533kHkdYLLWvdV3AVt%2b0fVYrcM%3d,Princeton,20,5,15
1,1,Lyra Olson,LYRA OLSON,0,0,1,1,0,0,0,/teams/events/match_report/?EventGameId=0pbGWmtM13g%2bTVtqp533kHkdYLLWvdV3AVt%2b0fVYrcM%3d,Princeton,20,5,15
2,2,Sally Yu,SALLY YU,1,1,1,1,0,0,0,/teams/events/match_report/?EventGameId=0pbGWmtM13g%2bTVtqp533kHkdYLLWvdV3AVt%2b0fVYrcM%3d,Princeton,20,5,15
3,3,Angela Liu,ANGELA LIU,1,1,0,0,0,0,0,/teams/events/match_report/?EventGameId=0pbGWmtM13g%2bTVtqp533kHkdYLLWvdV3AVt%2b0fVYrcM%3d,Princeton,20,5,15
4,4,Evelyn Ding,EVELYN DING,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=0pbGWmtM13g%2bTVtqp533kHkdYLLWvdV3AVt%2b0fVYrcM%3d,Princeton,20,5,15
5,5,Susannah Crowell,SUSANNAH CROWELL,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=0pbGWmtM13g%2bTVtqp533kHkdYLLWvdV3AVt%2b0fVYrcM%3d,Princeton,20,5,15
6,7,Jean Wang,JEAN WANG,1,1,0,0,0,0,0,/teams/events/match_report/?EventGameId=0pbGWmtM13g%2bTVtqp533kHkdYLLWvdV3AVt%2b0fVYrcM%3d,Princeton,20,5,15
7,8,Jane Urheim,JANE URHEIM,2,2,0,0,0,0,0,/teams/events/match_report/?EventGameId=0pbGWmtM13g%2bTVtqp533kHkdYLLWvdV3AVt%2b0fVYrcM%3d,Princeton,20,5,15
8,9,Sherry Li,SHERRY LI,0,0,3,3,0,0,0,/teams/events/match_report/?EventGameId=0pbGWmtM13g%2bTVtqp533kHkdYLLWvdV3AVt%2b0fVYrcM%3d,Princeton,20,5,15
9,10,Nancy Wu,NANCY WU,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=0pbGWmtM13g%2bTVtqp533kHkdYLLWvdV3AVt%2b0fVYrcM%3d,Princeton,20,5,15
10,11,Tianay Zeigler,TIANAY ZEIGLER,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=0pbGWmtM13g%2bTVtqp533kHkdYLLWvdV3AVt%2b0fVYrcM%3d,Princeton,20,5,15
11,13,Lu Yin,LU YIN,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=0pbGWmtM13g%2bTVtqp533kHkdYLLWvdV3AVt%2b0fVYrcM%3d,Princeton,20,5,15
12,14,Victoria Higgins,VICTORIA HIGGINS,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=0pbGWmtM13g%2bTVtqp533kHkdYLLWvdV3AVt%2b0fVYrcM%3d,Princeton,20,5,15
13,15,Katherine Pizano,KATHERINE PIZANO,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=0pbGWmtM13g%2bTVtqp533kHkdYLLWvdV3AVt%2b0fVYrcM%3d,Princeton,20,5,15
14,16,Pleasant Garner,PLEASANT GARNER,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=0pbGWmtM13g%2bTVtqp533kHkdYLLWvdV3AVt%2b0fVYrcM%3d,Princeton,20,5,15
15,26,Lindsey Conlan,LINDSEY CONLAN,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=0pbGWmtM13g%2bTVtqp533kHkdYLLWvdV3AVt%2b0fVYrcM%3d,Princeton,20,5,15
16,30,Rachel Roberts,RACHEL ROBERTS,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=0pbGWmtM13g%2bTVtqp533kHkdYLLWvdV3AVt%2b0fVYrcM%3d,Princeton,20,5,15
17,34,Amy Tai,AMY TAI,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=0pbGWmtM13g%2bTVtqp533kHkdYLLWvdV3AVt%2b0fVYrcM%3d,Princeton,20,5,15
18,37,Nora Bradley,NORA BRADLEY,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=0pbGWmtM13g%2bTVtqp533kHkdYLLWvdV3AVt%2b0fVYrcM%3d,Princeton,20,5,15
19,69,Annie Chen,ANNIE CHEN,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=0pbGWmtM13g%2bTVtqp533kHkdYLLWvdV3AVt%2b0fVYrcM%3d,Princeton,20,5,15
0,3,Amy Leder,AMY LEDER,1,1,2,2,0,0,0,/teams/events/match_report/?EventGameId=ZAQyxHln7IUjXIq6G%2bZdx1g3kQMduAsAENy00yKmzNY%3d,Colorado,4,15,2
1,4,Nhi Nguyen,NHI NGUYEN,2,2,0,0,0,0,0,/teams/events/match_report/?EventGameId=ZAQyxHln7IUjXIq6G%2bZdx1g3kQMduAsAENy00yKmzNY%3d,Colorado,4,15,2
2,5,Leilani Nelson,LEILANI NELSON,1,1,0,0,0,0,0,/teams/events/match_report/?EventGameId=ZAQyxHln7IUjXIq6G%2bZdx1g3kQMduAsAENy00yKmzNY%3d,Colorado,4,15,2
3,8,Jean Russell,JEAN RUSSELL,0,0,1,1,0,0,0,/teams/events/match_report/?EventGameId=ZAQyxHln7IUjXIq6G%2bZdx1g3kQMduAsAENy00yKmzNY%3d,Colorado,4,15,2
4,9,Kirstin Johnson,KIRSTIN JOHNSON,1,1,1,1,0,0,0,/teams/events/match_report/?EventGameId=ZAQyxHln7IUjXIq6G%2bZdx1g3kQMduAsAENy00yKmzNY%3d,Colorado,4,15,2
5,11,Megan Henderson,MEGAN HENDERSON,2,2,0,0,0,0,0,/teams/events/match_report/?EventGameId=ZAQyxHln7IUjXIq6G%2bZdx1g3kQMduAsAENy00yKmzNY%3d,Colorado,4,15,2
6,13,Jessica Chesnut,JESSICA CHESNUT,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=ZAQyxHln7IUjXIq6G%2bZdx1g3kQMduAsAENy00yKmzNY%3d,Colorado,4,15,2
7,15,Dorothe Franklin,DOROTHE FRANKLIN,1,1,0,0,0,0,0,/teams/events/match_report/?EventGameId=ZAQyxHln7IUjXIq6G%2bZdx1g3kQMduAsAENy00yKmzNY%3d,Colorado,4,15,2
8,16,Megan Cousins,MEGAN COUSINS,0,0,3,3,0,0,0,/teams/events/match_report/?EventGameId=ZAQyxHln7IUjXIq6G%2bZdx1g3kQMduAsAENy00yKmzNY%3d,Colorado,4,15,2
9,17,Melinda Alvey,MELINDA ALVEY,1,1,1,1,0,0,0,/teams/events/match_report/?EventGameId=ZAQyxHln7IUjXIq6G%2bZdx1g3kQMduAsAENy00yKmzNY%3d,Colorado,4,15,2
10,19,Emma Carr,EMMA CARR,1,1,1,1,0,0,0,/teams/events/match_report/?EventGameId=ZAQyxHln7IUjXIq6G%2bZdx1g3kQMduAsAENy00yKmzNY%3d,Colorado,4,15,2
11,20,Kenzie Weed,KENZIE WEED,1,1,1,1,0,0,0,/teams/events/match_report/?EventGameId=ZAQyxHln7IUjXIq6G%2bZdx1g3kQMduAsAENy00yKmzNY%3d,Colorado,4,15,2
12,24,Hilary Egan,HILARY EGAN,2,2,0,0,0,0,0,/teams/events/match_report/?EventGameId=ZAQyxHln7IUjXIq6G%2bZdx1g3kQMduAsAENy00yKmzNY%3d,Colorado,4,15,2
13,29,Lisa Doan,LISA DOAN,1,1,1,1,0,0,0,/teams/events/match_report/?EventGameId=ZAQyxHln7IUjXIq6G%2bZdx1g3kQMduAsAENy00yKmzNY%3d,Colorado,4,15,2
14,32,Alana Chen,ALANA CHEN,1,1,0,0,0,0,0,/teams/events/match_report/?EventGameId=ZAQyxHln7IUjXIq6G%2bZdx1g3kQMduAsAENy00yKmzNY%3d,Colorado,4,15,2
15,42,Katharine Heil,KATHARINE HEIL,0,0,3,3,0,0,0,/teams/events/match_report/?EventGameId=ZAQyxHln7IUjXIq6G%2bZdx1g3kQMduAsAENy00yKmzNY%3d,Colorado,4,15,2
16,65,Megan Ives,MEGAN IVES,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=ZAQyxHln7IUjXIq6G%2bZdx1g3kQMduAsAENy00yKmzNY%3d,Colorado,4,15,2
17,69,Sarah Ferraro,SARAH FERRARO,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=ZAQyxHln7IUjXIq6G%2bZdx1g3kQMduAsAENy00yKmzNY%3d,Colorado,4,15,2
18,90,Sonia Szeton,SONIA SZETON,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=ZAQyxHln7IUjXIq6G%2bZdx1g3kQMduAsAENy00yKmzNY%3d,Colorado,4,15,2
19,97,Celeste Havener,CELESTE HAVENER,0,0,1,1,0,0,0,/teams/events/match_report/?EventGameId=ZAQyxHln7IUjXIq6G%2bZdx1g3kQMduAsAENy00yKmzNY%3d,Colorado,4,15,2
20,99,Kelsey Bennett,KELSEY BENNETT,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=ZAQyxHln7IUjXIq6G%2bZdx1g3kQMduAsAENy00yKmzNY%3d,Colorado,4,15,2
0,0,Karen Feng,KAREN FENG,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=ZAQyxHln7IUjXIq6G%2bZdx1g3kQMduAsAENy00yKmzNY%3d,Princeton,20,2,15
1,1,Lyra Olson,LYRA OLSON,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=ZAQyxHln7IUjXIq6G%2bZdx1g3kQMduAsAENy00yKmzNY%3d,Princeton,20,2,15
2,2,Sally Yu,SALLY YU,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=ZAQyxHln7IUjXIq6G%2bZdx1g3kQMduAsAENy00yKmzNY%3d,Princeton,20,2,15
3,3,Angela Liu,ANGELA LIU,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=ZAQyxHln7IUjXIq6G%2bZdx1g3kQMduAsAENy00yKmzNY%3d,Princeton,20,2,15
4,4,Evelyn Ding,EVELYN DING,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=ZAQyxHln7IUjXIq6G%2bZdx1g3kQMduAsAENy00yKmzNY%3d,Princeton,20,2,15
5,5,Susannah Crowell,SUSANNAH CROWELL,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=ZAQyxHln7IUjXIq6G%2bZdx1g3kQMduAsAENy00yKmzNY%3d,Princeton,20,2,15
6,7,Jean Wang,JEAN WANG,1,1,0,0,0,0,0,/teams/events/match_report/?EventGameId=ZAQyxHln7IUjXIq6G%2bZdx1g3kQMduAsAENy00yKmzNY%3d,Princeton,20,2,15
7,8,Jane Urheim,JANE URHEIM,0,0,2,2,0,0,0,/teams/events/match_report/?EventGameId=ZAQyxHln7IUjXIq6G%2bZdx1g3kQMduAsAENy00yKmzNY%3d,Princeton,20,2,15
8,9,Sherry Li,SHERRY LI,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=ZAQyxHln7IUjXIq6G%2bZdx1g3kQMduAsAENy00yKmzNY%3d,Princeton,20,2,15
9,10,Nancy Wu,NANCY WU,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=ZAQyxHln7IUjXIq6G%2bZdx1g3kQMduAsAENy00yKmzNY%3d,Princeton,20,2,15
10,11,Tianay Zeigler,TIANAY ZEIGLER,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=ZAQyxHln7IUjXIq6G%2bZdx1g3kQMduAsAENy00yKmzNY%3d,Princeton,20,2,15
11,13,Lu Yin,LU YIN,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=ZAQyxHln7IUjXIq6G%2bZdx1g3kQMduAsAENy00yKmzNY%3d,Princeton,20,2,15
12,14,Victoria Higgins,VICTORIA HIGGINS,1,1,0,0,0,0,0,/teams/events/match_report/?EventGameId=ZAQyxHln7IUjXIq6G%2bZdx1g3kQMduAsAENy00yKmzNY%3d,Princeton,20,2,15
13,15,Katherine Pizano,KATHERINE PIZANO,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=ZAQyxHln7IUjXIq6G%2bZdx1g3kQMduAsAENy00yKmzNY%3d,Princeton,20,2,15
14,16,Pleasant Garner,PLEASANT GARNER,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=ZAQyxHln7IUjXIq6G%2bZdx1g3kQMduAsAENy00yKmzNY%3d,Princeton,20,2,15
15,26,Lindsey Conlan,LINDSEY CONLAN,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=ZAQyxHln7IUjXIq6G%2bZdx1g3kQMduAsAENy00yKmzNY%3d,Princeton,20,2,15
16,30,Rachel Roberts,RACHEL ROBERTS,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=ZAQyxHln7IUjXIq6G%2bZdx1g3kQMduAsAENy00yKmzNY%3d,Princeton,20,2,15
17,34,Amy Tai,AMY TAI,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=ZAQyxHln7IUjXIq6G%2bZdx1g3kQMduAsAENy00yKmzNY%3d,Princeton,20,2,15
18,37,Nora Bradley,NORA BRADLEY,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=ZAQyxHln7IUjXIq6G%2bZdx1g3kQMduAsAENy00yKmzNY%3d,Princeton,20,2,15
19,69,Annie Chen,ANNIE CHEN,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=ZAQyxHln7IUjXIq6G%2bZdx1g3kQMduAsAENy00yKmzNY%3d,Princeton,20,2,15
0,4,Nina Finley,NINA FINLEY,1,1,1,1,0,0,0,/teams/events/match_report/?EventGameId=33z8jRg6rX6bnubkHYXXPqQNx2uxR9aK9i2RBGci34M%3d,Whitman,9,12,14
1,5,Sarah Finger,SARAH FINGER,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=33z8jRg6rX6bnubkHYXXPqQNx2uxR9aK9i2RBGci34M%3d,Whitman,9,12,14
2,6,Jessica Shatkin,JESSICA SHATKIN,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=33z8jRg6rX6bnubkHYXXPqQNx2uxR9aK9i2RBGci34M%3d,Whitman,9,12,14
3,7,Arianne Lozano,ARIANNE LOZANO,1,1,1,1,0,0,0,/teams/events/match_report/?EventGameId=33z8jRg6rX6bnubkHYXXPqQNx2uxR9aK9i2RBGci34M%3d,Whitman,9,12,14
4,9,Brenna Bailey,BRENNA BAILEY,0,0,4,4,0,0,0,/teams/events/match_report/?EventGameId=33z8jRg6rX6bnubkHYXXPqQNx2uxR9aK9i2RBGci34M%3d,Whitman,9,12,14
5,10,Julia Bladin,JULIA BLADIN,0,0,2,2,0,0,0,/teams/events/match_report/?EventGameId=33z8jRg6rX6bnubkHYXXPqQNx2uxR9aK9i2RBGci34M%3d,Whitman,9,12,14
6,11,Marlena Sloss,MARLENA SLOSS,2,2,0,0,0,0,0,/teams/events/match_report/?EventGameId=33z8jRg6rX6bnubkHYXXPqQNx2uxR9aK9i2RBGci34M%3d,Whitman,9,12,14
7,15,Alex Hardesty,ALEX HARDESTY,0,0,1,1,0,0,0,/teams/events/match_report/?EventGameId=33z8jRg6rX6bnubkHYXXPqQNx2uxR9aK9i2RBGci34M%3d,Whitman,9,12,14
8,16,Julia Gesensway,JULIA GESENSWAY,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=33z8jRg6rX6bnubkHYXXPqQNx2uxR9aK9i2RBGci34M%3d,Whitman,9,12,14
9,17,Kaitie Dong,KAITIE DONG,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=33z8jRg6rX6bnubkHYXXPqQNx2uxR9aK9i2RBGci34M%3d,Whitman,9,12,14
10,19,Carly Busch,CARLY BUSCH,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=33z8jRg6rX6bnubkHYXXPqQNx2uxR9aK9i2RBGci34M%3d,Whitman,9,12,14
11,20,Annie Want,ANNIE WANT,0,0,1,1,0,0,0,/teams/events/match_report/?EventGameId=33z8jRg6rX6bnubkHYXXPqQNx2uxR9aK9i2RBGci34M%3d,Whitman,9,12,14
12,21,Sarah Adams,SARAH ADAMS,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=33z8jRg6rX6bnubkHYXXPqQNx2uxR9aK9i2RBGci34M%3d,Whitman,9,12,14
13,22,Melanie Jochheim-Atkins,MELANIE JOCHHEIM-ATKINS,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=33z8jRg6rX6bnubkHYXXPqQNx2uxR9aK9i2RBGci34M%3d,Whitman,9,12,14
14,24,Mia Letterie,MIA LETTERIE,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=33z8jRg6rX6bnubkHYXXPqQNx2uxR9aK9i2RBGci34M%3d,Whitman,9,12,14
15,25,Caitlin Scott,CAITLIN SCOTT,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=33z8jRg6rX6bnubkHYXXPqQNx2uxR9aK9i2RBGci34M%3d,Whitman,9,12,14
16,28,Claire Revere,CLAIRE REVERE,2,2,0,0,0,0,0,/teams/events/match_report/?EventGameId=33z8jRg6rX6bnubkHYXXPqQNx2uxR9aK9i2RBGci34M%3d,Whitman,9,12,14
17,30,Lindsey Scott,LINDSEY SCOTT,1,1,0,0,0,0,0,/teams/events/match_report/?EventGameId=33z8jRg6rX6bnubkHYXXPqQNx2uxR9aK9i2RBGci34M%3d,Whitman,9,12,14
18,32,Alissa Soo,ALISSA SOO,3,3,0,0,0,0,0,/teams/events/match_report/?EventGameId=33z8jRg6rX6bnubkHYXXPqQNx2uxR9aK9i2RBGci34M%3d,Whitman,9,12,14
19,33,Margo Heffron,MARGO HEFFRON,1,1,2,2,0,0,0,/teams/events/match_report/?EventGameId=33z8jRg6rX6bnubkHYXXPqQNx2uxR9aK9i2RBGci34M%3d,Whitman,9,12,14
20,39,Jessica Kostelnik,JESSICA KOSTELNIK,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=33z8jRg6rX6bnubkHYXXPqQNx2uxR9aK9i2RBGci34M%3d,Whitman,9,12,14
21,47,Laura Rea,LAURA REA,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=33z8jRg6rX6bnubkHYXXPqQNx2uxR9aK9i2RBGci34M%3d,Whitman,9,12,14
0,0,Mackenzie Burns,MACKENZIE BURNS,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=33z8jRg6rX6bnubkHYXXPqQNx2uxR9aK9i2RBGci34M%3d,Kansas,16,14,12
1,2,Kate Eshelman,KATE ESHELMAN,0,0,2,2,0,0,0,/teams/events/match_report/?EventGameId=33z8jRg6rX6bnubkHYXXPqQNx2uxR9aK9i2RBGci34M%3d,Kansas,16,14,12
2,5,Katrina Kaus,KATRINA KAUS,4,4,0,0,0,0,0,/teams/events/match_report/?EventGameId=33z8jRg6rX6bnubkHYXXPqQNx2uxR9aK9i2RBGci34M%3d,Kansas,16,14,12
3,7,Malaina Piyassaphan,MALAINA PIYASSAPHAN,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=33z8jRg6rX6bnubkHYXXPqQNx2uxR9aK9i2RBGci34M%3d,Kansas,16,14,12
4,8,Lilly Bakker,LILLY BAKKER,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=33z8jRg6rX6bnubkHYXXPqQNx2uxR9aK9i2RBGci34M%3d,Kansas,16,14,12
5,9,Brandi Schneider,BRANDI SCHNEIDER,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=33z8jRg6rX6bnubkHYXXPqQNx2uxR9aK9i2RBGci34M%3d,Kansas,16,14,12
6,10,Grace Roth,GRACE ROTH,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=33z8jRg6rX6bnubkHYXXPqQNx2uxR9aK9i2RBGci34M%3d,Kansas,16,14,12
7,11,Jordan Alonzo,JORDAN ALONZO,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=33z8jRg6rX6bnubkHYXXPqQNx2uxR9aK9i2RBGci34M%3d,Kansas,16,14,12
8,12,Clare Frantz,CLARE FRANTZ,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=33z8jRg6rX6bnubkHYXXPqQNx2uxR9aK9i2RBGci34M%3d,Kansas,16,14,12
