,No.,Name,UpperName,Gs,Goals,As,Assists,Ds,Ts,Turns,url,Team,Seed,Score,Opp Score
7,9,Tom Duret,TOM DURET,0,0,0,0,1,0,0,/teams/events/match_report/?EventGameId=LiEZN2iaChQSlS4jh8DlzqIS8TUSfW0LPkYcUOdW4Ik%3d,Minnesota,4,15,11
8,10,Tony Poletto,TONY POLETTO,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=LiEZN2iaChQSlS4jh8DlzqIS8TUSfW0LPkYcUOdW4Ik%3d,Minnesota,4,15,11
9,11,Sam Kaminsky,SAM KAMINSKY,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=LiEZN2iaChQSlS4jh8DlzqIS8TUSfW0LPkYcUOdW4Ik%3d,Minnesota,4,15,11
10,18,James Nguyen,JAMES NGUYEN,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=LiEZN2iaChQSlS4jh8DlzqIS8TUSfW0LPkYcUOdW4Ik%3d,Minnesota,4,15,11
11,20,Blake Trantina,BLAKE TRANTINA,0,0,0,0,1,0,0,/teams/events/match_report/?EventGameId=LiEZN2iaChQSlS4jh8DlzqIS8TUSfW0LPkYcUOdW4Ik%3d,Minnesota,4,15,11
12,21,Joshua Pratt,JOSHUA PRATT,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=LiEZN2iaChQSlS4jh8DlzqIS8TUSfW0LPkYcUOdW4Ik%3d,Minnesota,4,15,11
13,22,Adam Meckstroth,ADAM MECKSTROTH,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=LiEZN2iaChQSlS4jh8DlzqIS8TUSfW0LPkYcUOdW4Ik%3d,Minnesota,4,15,11
14,23,Saurav Dubey,SAURAV DUBEY,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=LiEZN2iaChQSlS4jh8DlzqIS8TUSfW0LPkYcUOdW4Ik%3d,Minnesota,4,15,11
15,24,Isaac Ruff,ISAAC RUFF,1,1,0,0,0,1,1,/teams/events/match_report/?EventGameId=LiEZN2iaChQSlS4jh8DlzqIS8TUSfW0LPkYcUOdW4Ik%3d,Minnesota,4,15,11
16,36,Donald Wood,DONALD WOOD,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=LiEZN2iaChQSlS4jh8DlzqIS8TUSfW0LPkYcUOdW4Ik%3d,Minnesota,4,15,11
17,40,Neil Petersen,NEIL PETERSEN,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=LiEZN2iaChQSlS4jh8DlzqIS8TUSfW0LPkYcUOdW4Ik%3d,Minnesota,4,15,11
18,41,Sam Bumsted,SAM BUMSTED,0,0,3,3,0,0,0,/teams/events/match_report/?EventGameId=LiEZN2iaChQSlS4jh8DlzqIS8TUSfW0LPkYcUOdW4Ik%3d,Minnesota,4,15,11
19,42,Thomas Bakko,THOMAS BAKKO,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=LiEZN2iaChQSlS4jh8DlzqIS8TUSfW0LPkYcUOdW4Ik%3d,Minnesota,4,15,11
20,47,Dan Wylie,DAN WYLIE,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=LiEZN2iaChQSlS4jh8DlzqIS8TUSfW0LPkYcUOdW4Ik%3d,Minnesota,4,15,11
21,48,Wyatt Mekler,WYATT MEKLER,1,1,1,1,0,0,0,/teams/events/match_report/?EventGameId=LiEZN2iaChQSlS4jh8DlzqIS8TUSfW0LPkYcUOdW4Ik%3d,Minnesota,4,15,11
22,77,Soham Shah,SOHAM SHAH,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=LiEZN2iaChQSlS4jh8DlzqIS8TUSfW0LPkYcUOdW4Ik%3d,Minnesota,4,15,11
23,93,Justin Hill,JUSTIN HILL,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=LiEZN2iaChQSlS4jh8DlzqIS8TUSfW0LPkYcUOdW4Ik%3d,Minnesota,4,15,11
24,99,Tristan Van De Moortele,TRISTAN VAN DE MOORTELE,1,1,1,1,0,1,1,/teams/events/match_report/?EventGameId=LiEZN2iaChQSlS4jh8DlzqIS8TUSfW0LPkYcUOdW4Ik%3d,Minnesota,4,15,11
0,0,Chris Sundquist,CHRIS SUNDQUIST,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=LiEZN2iaChQSlS4jh8DlzqIS8TUSfW0LPkYcUOdW4Ik%3d,Carleton College,9,11,15
1,1,Owen Freed,OWEN FREED,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=LiEZN2iaChQSlS4jh8DlzqIS8TUSfW0LPkYcUOdW4Ik%3d,Carleton College,9,11,15
2,2,Solomon Yanuck,SOLOMON YANUCK,0,0,2,2,0,1,1,/teams/events/match_report/?EventGameId=LiEZN2iaChQSlS4jh8DlzqIS8TUSfW0LPkYcUOdW4Ik%3d,Carleton College,9,11,15
3,3,Eli Miller,ELI MILLER,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=LiEZN2iaChQSlS4jh8DlzqIS8TUSfW0LPkYcUOdW4Ik%3d,Carleton College,9,11,15
4,6,Alex Olson,ALEX OLSON,3,3,1,1,1,2,2,/teams/events/match_report/?EventGameId=LiEZN2iaChQSlS4jh8DlzqIS8TUSfW0LPkYcUOdW4Ik%3d,Carleton College,9,11,15
5,9,Nikita Fomichev,NIKITA FOMICHEV,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=LiEZN2iaChQSlS4jh8DlzqIS8TUSfW0LPkYcUOdW4Ik%3d,Carleton College,9,11,15
6,10,Henry Fisher,HENRY FISHER,3,3,0,0,1,1,1,/teams/events/match_report/?EventGameId=LiEZN2iaChQSlS4jh8DlzqIS8TUSfW0LPkYcUOdW4Ik%3d,Carleton College,9,11,15
7,11,Kohl Sparrman,KOHL SPARRMAN,1,1,0,0,0,0,0,/teams/events/match_report/?EventGameId=LiEZN2iaChQSlS4jh8DlzqIS8TUSfW0LPkYcUOdW4Ik%3d,Carleton College,9,11,15
8,12,Timothy Schoch,TIMOTHY SCHOCH,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=LiEZN2iaChQSlS4jh8DlzqIS8TUSfW0LPkYcUOdW4Ik%3d,Carleton College,9,11,15
9,13,Alexander Walker,ALEXANDER WALKER,0,0,0,0,0,1,1,/teams/events/match_report/?EventGameId=LiEZN2iaChQSlS4jh8DlzqIS8TUSfW0LPkYcUOdW4Ik%3d,Carleton College,9,11,15
10,14,Kenneth Justin Lim,KENNETH JUSTIN LIM,0,0,2,2,0,0,0,/teams/events/match_report/?EventGameId=LiEZN2iaChQSlS4jh8DlzqIS8TUSfW0LPkYcUOdW4Ik%3d,Carleton College,9,11,15
11,15,Eric C Taylor,ERIC C TAYLOR,1,1,3,3,2,0,0,/teams/events/match_report/?EventGameId=LiEZN2iaChQSlS4jh8DlzqIS8TUSfW0LPkYcUOdW4Ik%3d,Carleton College,9,11,15
12,16,Angus Lamont,ANGUS LAMONT,0,0,1,1,0,1,1,/teams/events/match_report/?EventGameId=LiEZN2iaChQSlS4jh8DlzqIS8TUSfW0LPkYcUOdW4Ik%3d,Carleton College,9,11,15
13,17,Adam Throne,ADAM THRONE,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=LiEZN2iaChQSlS4jh8DlzqIS8TUSfW0LPkYcUOdW4Ik%3d,Carleton College,9,11,15
14,21,Jesse Bolton,JESSE BOLTON,0,0,1,1,0,1,1,/teams/events/match_report/?EventGameId=LiEZN2iaChQSlS4jh8DlzqIS8TUSfW0LPkYcUOdW4Ik%3d,Carleton College,9,11,15
15,23,Sef Van Kan,SEF VAN KAN,2,2,0,0,0,0,0,/teams/events/match_report/?EventGameId=LiEZN2iaChQSlS4jh8DlzqIS8TUSfW0LPkYcUOdW4Ik%3d,Carleton College,9,11,15
16,27,Elliot Mawby,ELLIOT MAWBY,0,0,0,0,1,0,0,/teams/events/match_report/?EventGameId=LiEZN2iaChQSlS4jh8DlzqIS8TUSfW0LPkYcUOdW4Ik%3d,Carleton College,9,11,15
17,30,Natan Lee-Engel,NATAN LEE-ENGEL,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=LiEZN2iaChQSlS4jh8DlzqIS8TUSfW0LPkYcUOdW4Ik%3d,Carleton College,9,11,15
18,33,Conor Eckert,CONOR ECKERT,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=LiEZN2iaChQSlS4jh8DlzqIS8TUSfW0LPkYcUOdW4Ik%3d,Carleton College,9,11,15
19,53,David Odea,DAVID ODEA,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=LiEZN2iaChQSlS4jh8DlzqIS8TUSfW0LPkYcUOdW4Ik%3d,Carleton College,9,11,15
20,55,Jake Ritmire,JAKE RITMIRE,1,1,1,1,0,2,2,/teams/events/match_report/?EventGameId=LiEZN2iaChQSlS4jh8DlzqIS8TUSfW0LPkYcUOdW4Ik%3d,Carleton College,9,11,15
21,91,Russell Hanson,RUSSELL HANSON,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=LiEZN2iaChQSlS4jh8DlzqIS8TUSfW0LPkYcUOdW4Ik%3d,Carleton College,9,11,15
0,3,Blake Galloway,BLAKE GALLOWAY,2,2,1,1,2,0,0,/teams/events/match_report/?EventGameId=fZS6xeoP7hGpQRkshrK%2bNUgPIqejglVLNs1BxsBMobo%3d,Auburn,16,15,12
1,5,Eric Sjostrom,ERIC SJOSTROM,0,0,1,1,0,1,1,/teams/events/match_report/?EventGameId=fZS6xeoP7hGpQRkshrK%2bNUgPIqejglVLNs1BxsBMobo%3d,Auburn,16,15,12
2,6,Garris Bugg,GARRIS BUGG,2,2,2,2,2,3,3,/teams/events/match_report/?EventGameId=fZS6xeoP7hGpQRkshrK%2bNUgPIqejglVLNs1BxsBMobo%3d,Auburn,16,15,12
3,9,Dustin Register,DUSTIN REGISTER,0,0,2,2,0,0,0,/teams/events/match_report/?EventGameId=fZS6xeoP7hGpQRkshrK%2bNUgPIqejglVLNs1BxsBMobo%3d,Auburn,16,15,12
4,11,Jack Missildine,JACK MISSILDINE,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=fZS6xeoP7hGpQRkshrK%2bNUgPIqejglVLNs1BxsBMobo%3d,Auburn,16,15,12
5,12,Jonathan Arrington,JONATHAN ARRINGTON,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=fZS6xeoP7hGpQRkshrK%2bNUgPIqejglVLNs1BxsBMobo%3d,Auburn,16,15,12
6,16,Evan Caldwell,EVAN CALDWELL,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=fZS6xeoP7hGpQRkshrK%2bNUgPIqejglVLNs1BxsBMobo%3d,Auburn,16,15,12
7,18,Robert Alongi,ROBERT ALONGI,1,1,0,0,0,0,0,/teams/events/match_report/?EventGameId=fZS6xeoP7hGpQRkshrK%2bNUgPIqejglVLNs1BxsBMobo%3d,Auburn,16,15,12
8,22,Rocco Magnella,ROCCO MAGNELLA,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=fZS6xeoP7hGpQRkshrK%2bNUgPIqejglVLNs1BxsBMobo%3d,Auburn,16,15,12
9,23,Martin Newman,MARTIN NEWMAN,0,0,1,1,2,0,0,/teams/events/match_report/?EventGameId=fZS6xeoP7hGpQRkshrK%2bNUgPIqejglVLNs1BxsBMobo%3d,Auburn,16,15,12
10,24,Samuel Murphree,SAMUEL MURPHREE,2,2,0,0,1,0,0,/teams/events/match_report/?EventGameId=fZS6xeoP7hGpQRkshrK%2bNUgPIqejglVLNs1BxsBMobo%3d,Auburn,16,15,12
11,25,Reid Williams,REID WILLIAMS,0,0,1,1,0,0,0,/teams/events/match_report/?EventGameId=fZS6xeoP7hGpQRkshrK%2bNUgPIqejglVLNs1BxsBMobo%3d,Auburn,16,15,12
12,26,Hamilton Wasnick,HAMILTON WASNICK,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=fZS6xeoP7hGpQRkshrK%2bNUgPIqejglVLNs1BxsBMobo%3d,Auburn,16,15,12
13,27,Michael Volz,MICHAEL VOLZ,3,3,2,2,1,2,2,/teams/events/match_report/?EventGameId=fZS6xeoP7hGpQRkshrK%2bNUgPIqejglVLNs1BxsBMobo%3d,Auburn,16,15,12
14,28,Reid Thackerson,REID THACKERSON,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=fZS6xeoP7hGpQRkshrK%2bNUgPIqejglVLNs1BxsBMobo%3d,Auburn,16,15,12
15,32,Trois White,TROIS WHITE,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=fZS6xeoP7hGpQRkshrK%2bNUgPIqejglVLNs1BxsBMobo%3d,Auburn,16,15,12
16,33,James Hershey,JAMES HERSHEY,1,1,0,0,2,0,0,/teams/events/match_report/?EventGameId=fZS6xeoP7hGpQRkshrK%2bNUgPIqejglVLNs1BxsBMobo%3d,Auburn,16,15,12
17,35,James Missildine,JAMES MISSILDINE,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=fZS6xeoP7hGpQRkshrK%2bNUgPIqejglVLNs1BxsBMobo%3d,Auburn,16,15,12
18,37,Michael Strobel,MICHAEL STROBEL,2,2,0,0,1,1,1,/teams/events/match_report/?EventGameId=fZS6xeoP7hGpQRkshrK%2bNUgPIqejglVLNs1BxsBMobo%3d,Auburn,16,15,12
19,44,Hank Womble,HANK WOMBLE,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=fZS6xeoP7hGpQRkshrK%2bNUgPIqejglVLNs1BxsBMobo%3d,Auburn,16,15,12
20,47,Josh Connelly,JOSH CONNELLY,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=fZS6xeoP7hGpQRkshrK%2bNUgPIqejglVLNs1BxsBMobo%3d,Auburn,16,15,12
21,83,Ryan Landry,RYAN LANDRY,2,2,1,1,1,2,2,/teams/events/match_report/?EventGameId=fZS6xeoP7hGpQRkshrK%2bNUgPIqejglVLNs1BxsBMobo%3d,Auburn,16,15,12
22,85,Evan Boecking,EVAN BOECKING,0,0,4,4,0,3,3,/teams/events/match_report/?EventGameId=fZS6xeoP7hGpQRkshrK%2bNUgPIqejglVLNs1BxsBMobo%3d,Auburn,16,15,12
23,87,William Thompson,WILLIAM THOMPSON,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=fZS6xeoP7hGpQRkshrK%2bNUgPIqejglVLNs1BxsBMobo%3d,Auburn,16,15,12
0,0,Michael Lien,MICHAEL LIEN,1,1,0,0,1,0,0,/teams/events/match_report/?EventGameId=fZS6xeoP7hGpQRkshrK%2bNUgPIqejglVLNs1BxsBMobo%3d,Utah,20,12,15
1,1,Braden Ohlsen,BRADEN OHLSEN,0,0,0,0,1,2,2,/teams/events/match_report/?EventGameId=fZS6xeoP7hGpQRkshrK%2bNUgPIqejglVLNs1BxsBMobo%3d,Utah,20,12,15
2,2,Caleb Felicetti,CALEB FELICETTI,4,4,0,0,1,0,0,/teams/events/match_report/?EventGameId=fZS6xeoP7hGpQRkshrK%2bNUgPIqejglVLNs1BxsBMobo%3d,Utah,20,12,15
3,3,Matt Lansing,MATT LANSING,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=fZS6xeoP7hGpQRkshrK%2bNUgPIqejglVLNs1BxsBMobo%3d,Utah,20,12,15
4,4,Eric Amerling,ERIC AMERLING,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=fZS6xeoP7hGpQRkshrK%2bNUgPIqejglVLNs1BxsBMobo%3d,Utah,20,12,15
5,5,Ivan Martins,IVAN MARTINS,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=fZS6xeoP7hGpQRkshrK%2bNUgPIqejglVLNs1BxsBMobo%3d,Utah,20,12,15
6,6,Brenden Fischer-Femal,BRENDEN FISCHER-FEMAL,0,0,0,0,0,2,2,/teams/events/match_report/?EventGameId=fZS6xeoP7hGpQRkshrK%2bNUgPIqejglVLNs1BxsBMobo%3d,Utah,20,12,15
7,7,Bryson Allison,BRYSON ALLISON,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=fZS6xeoP7hGpQRkshrK%2bNUgPIqejglVLNs1BxsBMobo%3d,Utah,20,12,15
8,9,Robert King,ROBERT KING,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=fZS6xeoP7hGpQRkshrK%2bNUgPIqejglVLNs1BxsBMobo%3d,Utah,20,12,15
9,10,Mike Giere,MIKE GIERE,1,1,2,2,1,0,0,/teams/events/match_report/?EventGameId=fZS6xeoP7hGpQRkshrK%2bNUgPIqejglVLNs1BxsBMobo%3d,Utah,20,12,15
10,11,Hunter Levis,HUNTER LEVIS,0,0,1,1,0,1,1,/teams/events/match_report/?EventGameId=fZS6xeoP7hGpQRkshrK%2bNUgPIqejglVLNs1BxsBMobo%3d,Utah,20,12,15
11,12,Andrew Feller,ANDREW FELLER,2,2,0,0,0,2,2,/teams/events/match_report/?EventGameId=fZS6xeoP7hGpQRkshrK%2bNUgPIqejglVLNs1BxsBMobo%3d,Utah,20,12,15
12,15,Trey Taylor,TREY TAYLOR,1,1,0,0,0,3,3,/teams/events/match_report/?EventGameId=fZS6xeoP7hGpQRkshrK%2bNUgPIqejglVLNs1BxsBMobo%3d,Utah,20,12,15
13,17,Jeffrey Letsinger,JEFFREY LETSINGER,2,2,1,1,1,0,0,/teams/events/match_report/?EventGameId=fZS6xeoP7hGpQRkshrK%2bNUgPIqejglVLNs1BxsBMobo%3d,Utah,20,12,15
14,20,Anderson Fackler,ANDERSON FACKLER,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=fZS6xeoP7hGpQRkshrK%2bNUgPIqejglVLNs1BxsBMobo%3d,Utah,20,12,15
15,21,Michael Affleck,MICHAEL AFFLECK,0,0,3,3,1,2,2,/teams/events/match_report/?EventGameId=fZS6xeoP7hGpQRkshrK%2bNUgPIqejglVLNs1BxsBMobo%3d,Utah,20,12,15
16,25,Alex Baker,ALEX BAKER,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=fZS6xeoP7hGpQRkshrK%2bNUgPIqejglVLNs1BxsBMobo%3d,Utah,20,12,15
17,27,Simon Greenhalgh,SIMON GREENHALGH,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=fZS6xeoP7hGpQRkshrK%2bNUgPIqejglVLNs1BxsBMobo%3d,Utah,20,12,15
18,27,Harrison Sucher,HARRISON SUCHER,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=fZS6xeoP7hGpQRkshrK%2bNUgPIqejglVLNs1BxsBMobo%3d,Utah,20,12,15
19,50,Alexander Knock,ALEXANDER KNOCK,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=fZS6xeoP7hGpQRkshrK%2bNUgPIqejglVLNs1BxsBMobo%3d,Utah,20,12,15
20,66,Joshua Zdrodowski,JOSHUA ZDRODOWSKI,1,1,5,5,0,3,3,/teams/events/match_report/?EventGameId=fZS6xeoP7hGpQRkshrK%2bNUgPIqejglVLNs1BxsBMobo%3d,Utah,20,12,15
21,71,Greg Krumel,GREG KRUMEL,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=fZS6xeoP7hGpQRkshrK%2bNUgPIqejglVLNs1BxsBMobo%3d,Utah,20,12,15
22,75,Jeffrey Santry,JEFFREY SANTRY,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=fZS6xeoP7hGpQRkshrK%2bNUgPIqejglVLNs1BxsBMobo%3d,Utah,20,12,15
23,77,Connor Hess,CONNOR HESS,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=fZS6xeoP7hGpQRkshrK%2bNUgPIqejglVLNs1BxsBMobo%3d,Utah,20,12,15
24,84,Scott Sivola,SCOTT SIVOLA,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=fZS6xeoP7hGpQRkshrK%2bNUgPIqejglVLNs1BxsBMobo%3d,Utah,20,12,15
25,88,Kevin Bryant,KEVIN BRYANT,0,0,0,0,0,1,1,/teams/events/match_report/?EventGameId=fZS6xeoP7hGpQRkshrK%2bNUgPIqejglVLNs1BxsBMobo%3d,Utah,20,12,15
26,99,Sriram Aananthakrishnan,SRIRAM AANANTHAKRISHNAN,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=fZS6xeoP7hGpQRkshrK%2bNUgPIqejglVLNs1BxsBMobo%3d,Utah,20,12,15
0,0,Dillon Tranquillo,DILLON TRANQUILLO,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=CxS1hosOljkfWXt7n29kYm4qBI0LvTsQdgmiCbQKI38%3d,Pittsburgh,5,15,7
1,2,Joseph Bender,JOSEPH BENDER,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=CxS1hosOljkfWXt7n29kYm4qBI0LvTsQdgmiCbQKI38%3d,Pittsburgh,5,15,7
2,3,Patrick Earles,PATRICK EARLES,0,0,1,1,0,1,1,/teams/events/match_report/?EventGameId=CxS1hosOljkfWXt7n29kYm4qBI0LvTsQdgmiCbQKI38%3d,Pittsburgh,5,15,7
3,5,Saul Graves,SAUL GRAVES,0,0,2,2,1,2,2,/teams/events/match_report/?EventGameId=CxS1hosOljkfWXt7n29kYm4qBI0LvTsQdgmiCbQKI38%3d,Pittsburgh,5,15,7
4,8,Leo Warren,LEO WARREN,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=CxS1hosOljkfWXt7n29kYm4qBI0LvTsQdgmiCbQKI38%3d,Pittsburgh,5,15,7
5,9,Carl Morgenstern,CARL MORGENSTERN,0,0,1,1,1,0,0,/teams/events/match_report/?EventGameId=CxS1hosOljkfWXt7n29kYm4qBI0LvTsQdgmiCbQKI38%3d,Pittsburgh,5,15,7
6,10,Max Thorne,MAX THORNE,2,2,1,1,0,0,0,/teams/events/match_report/?EventGameId=CxS1hosOljkfWXt7n29kYm4qBI0LvTsQdgmiCbQKI38%3d,Pittsburgh,5,15,7
7,11,Kyle Hartley,KYLE HARTLEY,0,0,0,0,1,1,1,/teams/events/match_report/?EventGameId=CxS1hosOljkfWXt7n29kYm4qBI0LvTsQdgmiCbQKI38%3d,Pittsburgh,5,15,7
8,12,Kevin Tang,KEVIN TANG,1,1,0,0,1,0,0,/teams/events/match_report/?EventGameId=CxS1hosOljkfWXt7n29kYm4qBI0LvTsQdgmiCbQKI38%3d,Pittsburgh,5,15,7
9,13,Andrew Lehmberg,ANDREW LEHMBERG,1,1,1,1,0,0,0,/teams/events/match_report/?EventGameId=CxS1hosOljkfWXt7n29kYm4qBI0LvTsQdgmiCbQKI38%3d,Pittsburgh,5,15,7
10,15,Dylan Best,DYLAN BEST,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=CxS1hosOljkfWXt7n29kYm4qBI0LvTsQdgmiCbQKI38%3d,Pittsburgh,5,15,7
11,16,Trent Dillon,TRENT DILLON,2,2,2,2,2,0,0,/teams/events/match_report/?EventGameId=CxS1hosOljkfWXt7n29kYm4qBI0LvTsQdgmiCbQKI38%3d,Pittsburgh,5,15,7
12,17,Matthew Hanna,MATTHEW HANNA,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=CxS1hosOljkfWXt7n29kYm4qBI0LvTsQdgmiCbQKI38%3d,Pittsburgh,5,15,7
13,21,Noah Robinson,NOAH ROBINSON,1,1,1,1,1,0,0,/teams/events/match_report/?EventGameId=CxS1hosOljkfWXt7n29kYm4qBI0LvTsQdgmiCbQKI38%3d,Pittsburgh,5,15,7
14,22,Christian Pitts,CHRISTIAN PITTS,2,2,0,0,0,0,0,/teams/events/match_report/?EventGameId=CxS1hosOljkfWXt7n29kYm4qBI0LvTsQdgmiCbQKI38%3d,Pittsburgh,5,15,7
15,24,Sam Vandusen,SAM VANDUSEN,0,0,3,3,0,0,0,/teams/events/match_report/?EventGameId=CxS1hosOljkfWXt7n29kYm4qBI0LvTsQdgmiCbQKI38%3d,Pittsburgh,5,15,7
16,26,Robert Lincoln,ROBERT LINCOLN,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=CxS1hosOljkfWXt7n29kYm4qBI0LvTsQdgmiCbQKI38%3d,Pittsburgh,5,15,7
17,28,Sam Jennings,SAM JENNINGS,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=CxS1hosOljkfWXt7n29kYm4qBI0LvTsQdgmiCbQKI38%3d,Pittsburgh,5,15,7
18,29,Dan Goldstein,DAN GOLDSTEIN,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=CxS1hosOljkfWXt7n29kYm4qBI0LvTsQdgmiCbQKI38%3d,Pittsburgh,5,15,7
19,30,Vince Tranquillo,VINCE TRANQUILLO,1,1,0,0,0,1,1,/teams/events/match_report/?EventGameId=CxS1hosOljkfWXt7n29kYm4qBI0LvTsQdgmiCbQKI38%3d,Pittsburgh,5,15,7
20,38,Jonah Wisch,JONAH WISCH,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=CxS1hosOljkfWXt7n29kYm4qBI0LvTsQdgmiCbQKI38%3d,Pittsburgh,5,15,7
21,48,Jimmy Towle,JIMMY TOWLE,2,2,1,1,0,0,0,/teams/events/match_report/?EventGameId=CxS1hosOljkfWXt7n29kYm4qBI0LvTsQdgmiCbQKI38%3d,Pittsburgh,5,15,7
22,79,Michael Ing,MICHAEL ING,3,3,1,1,1,0,0,/teams/events/match_report/?EventGameId=CxS1hosOljkfWXt7n29kYm4qBI0LvTsQdgmiCbQKI38%3d,Pittsburgh,5,15,7
23,88,Jack Slevin,JACK SLEVIN,0,0,1,1,0,0,0,/teams/events/match_report/?EventGameId=CxS1hosOljkfWXt7n29kYm4qBI0LvTsQdgmiCbQKI38%3d,Pittsburgh,5,15,7
0,0,Michael Lien,MICHAEL LIEN,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=CxS1hosOljkfWXt7n29kYm4qBI0LvTsQdgmiCbQKI38%3d,Utah,20,7,15
1,1,Braden Ohlsen,BRADEN OHLSEN,2,2,1,1,0,0,0,/teams/events/match_report/?EventGameId=CxS1hosOljkfWXt7n29kYm4qBI0LvTsQdgmiCbQKI38%3d,Utah,20,7,15
2,2,Caleb Felicetti,CALEB FELICETTI,1,1,1,1,0,0,0,/teams/events/match_report/?EventGameId=CxS1hosOljkfWXt7n29kYm4qBI0LvTsQdgmiCbQKI38%3d,Utah,20,7,15
3,3,Matt Lansing,MATT LANSING,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=CxS1hosOljkfWXt7n29kYm4qBI0LvTsQdgmiCbQKI38%3d,Utah,20,7,15
4,4,Eric Amerling,ERIC AMERLING,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=CxS1hosOljkfWXt7n29kYm4qBI0LvTsQdgmiCbQKI38%3d,Utah,20,7,15
5,5,Ivan Martins,IVAN MARTINS,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=CxS1hosOljkfWXt7n29kYm4qBI0LvTsQdgmiCbQKI38%3d,Utah,20,7,15
6,6,Brenden Fischer-Femal,BRENDEN FISCHER-FEMAL,0,0,1,1,1,1,1,/teams/events/match_report/?EventGameId=CxS1hosOljkfWXt7n29kYm4qBI0LvTsQdgmiCbQKI38%3d,Utah,20,7,15
7,7,Bryson Allison,BRYSON ALLISON,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=CxS1hosOljkfWXt7n29kYm4qBI0LvTsQdgmiCbQKI38%3d,Utah,20,7,15
8,9,Robert King,ROBERT KING,0,0,0,0,0,0,0,/teams/events/match_report/?EventGameId=CxS1hosOljkfWXt7n29kYm4qBI0LvTsQdgmiCbQKI38%3d,Utah,20,7,15
9,10,Mike Giere,MIKE GIERE,0,0,0,0,0,1,1,/teams/events/match_report/?EventGameId=CxS1hosOljkfWXt7n29kYm4qBI0LvTsQdgmiCbQKI38%3d,Utah,20,7,15
